MESAoutput3.py,Summary
X=0.35
0.50,convection threshold
t_age,t_dyn,t_KH,t_nuc,Mass,Radius,Temperature,Luminosity,H power,k2_ave,delta k2,Q,kAM,Thermal Energy,Gravitational Potential Energy,H core frac.,NCerr,NCzone,Conv1in,Conv1out,Conv2in,Conv2out,Conv3in,Conv3out,
y,y,y,y,Msun,Rsun,K,Lsun,Lsun, , ,,,J,J,,,,R/R,R/R,R/R,R/R,R/R,R/R,
EOH
9.4702679375e+11,2.1519578614e+03,4.0843e+08,2.1254e+11,0.1584893,1.94231e-01,3.849e+03,7.457e-03,7.457e-03,0.20609,0.00005,0.15666,0.09288,2.0771e+40,-4.2165e+40,3.4632713e-01,0,2,0.410671141,0.999955898,0.000000000,0.299598796
9.2134574964e+11,2.2077678749e+03,4.0020e+08,2.0544e+11,0.1659587,2.00631e-01,3.863e+03,8.078e-03,8.078e-03,0.20589,0.00005,0.15626,0.09260,2.2121e+40,-4.4778e+40,3.4314669e-01,0,2,0.469544765,0.999958285,0.000000000,0.232822912
8.8317741482e+11,2.2676074888e+03,3.9524e+08,2.0030e+11,0.1737801,2.07399e-01,3.868e+03,8.676e-03,8.676e-03,0.20575,0.00005,0.15599,0.09241,2.3517e+40,-4.7511e+40,3.4668929e-01,0,2,0.497246217,0.999955951,0.000000000,0.198900680
8.5209939097e+11,2.3272659784e+03,3.8942e+08,1.9473e+11,0.1819701,2.14285e-01,3.877e+03,9.345e-03,9.345e-03,0.20560,0.00005,0.15570,0.09220,2.5015e+40,-5.0439e+40,3.4787243e-01,0,2,0.520231617,0.999955929,0.000000000,0.162786409
8.3494648152e+11,2.3843398458e+03,3.8122e+08,1.8787e+11,0.1905461,2.21143e-01,3.895e+03,1.014e-02,1.014e-02,0.20541,0.00005,0.15532,0.09194,2.6644e+40,-5.3618e+40,3.4273159e-01,0,2,0.547117764,0.999955814,0.000000000,0.108320715
7.9920575491e+11,2.4496656114e+03,3.7630e+08,1.8311e+11,0.1995262,2.28648e-01,3.900e+03,1.090e-02,1.090e-02,0.20491,0.00005,0.15468,0.09149,2.8332e+40,-5.6947e+40,3.4774418e-01,0,2,0.561780936,0.999955614,0.000000000,0.082226506
7.6000388126e+11,2.5360763685e+03,3.6568e+08,1.7660e+11,0.2089296,2.37613e-01,3.905e+03,1.183e-02,1.183e-02,0.19751,0.00005,0.14675,0.08599,3.0616e+40,-6.1533e+40,3.1661959e-01,0,1,0.581181078,0.999954125
6.8882628012e+11,2.6001456410e+03,3.7219e+08,1.7723e+11,0.2187762,2.45336e-01,3.884e+03,1.234e-02,1.234e-02,0.19912,0.00005,0.14851,0.08720,3.2353e+40,-6.5006e+40,3.4561393e-01,0,1,0.575235304,0.999954459
6.4040143641e+11,2.7177788404e+03,3.5785e+08,1.7020e+11,0.2290868,2.56589e-01,3.881e+03,1.346e-02,1.346e-02,0.19385,0.00005,0.14297,0.08341,3.4536e+40,-6.9357e+40,3.2495733e-01,0,1,0.579357055,0.999953400
5.9111581662e+11,2.8019946911e+03,3.5449e+08,1.6687e+11,0.2398833,2.65913e-01,3.876e+03,1.438e-02,1.437e-02,0.19291,0.00005,0.14192,0.08269,3.6669e+40,-7.3636e+40,3.3674088e-01,0,1,0.582686346,0.999955526
5.3745658227e+11,2.9115965738e+03,3.4736e+08,1.6267e+11,0.2511886,2.77023e-01,3.866e+03,1.544e-02,1.544e-02,0.18985,0.00005,0.13880,0.08058,3.9025e+40,-7.8356e+40,3.2773282e-01,0,1,0.582894714,0.999952262
4.9232909602e+11,3.0045286608e+03,3.4319e+08,1.5916e+11,0.2630268,2.87263e-01,3.861e+03,1.653e-02,1.652e-02,0.18852,0.00005,0.13735,0.07961,4.1472e+40,-8.3237e+40,3.3316029e-01,0,1,0.585558655,0.999954325
4.3845721841e+11,3.1109029107e+03,3.3962e+08,1.5632e+11,0.2754229,2.98552e-01,3.849e+03,1.762e-02,1.762e-02,0.18655,0.00005,0.13541,0.07831,4.4085e+40,-8.8498e+40,3.2822792e-01,0,1,0.585058580,0.999951059
3.9015551630e+11,3.1966849416e+03,3.3922e+08,1.5419e+11,0.2884032,3.08718e-01,3.842e+03,1.870e-02,1.870e-02,0.18639,0.00005,0.13521,0.07818,4.6785e+40,-9.3887e+40,3.4444759e-01,0,1,0.587195006,0.999950774
3.4958475949e+11,3.3214047349e+03,3.2962e+08,1.4905e+11,0.3019952,3.21595e-01,3.840e+03,2.026e-02,2.026e-02,0.18318,0.00005,0.13192,0.07598,4.9846e+40,-1.0004e+41,3.2670937e-01,0,1,0.590512548,0.999949971
2.9848836724e+11,3.4237462698e+03,3.2847e+08,1.4699e+11,0.3162278,3.33245e-01,3.829e+03,2.151e-02,2.151e-02,0.18223,0.00005,0.13103,0.07539,5.2954e+40,-1.0629e+41,3.2548687e-01,0,1,0.586837413,0.999949579
2.4899353930e+11,3.5292488772e+03,3.2724e+08,1.4491e+11,0.3311311,3.45316e-01,3.819e+03,2.285e-02,2.285e-02,0.18130,0.00005,0.13013,0.07480,5.6251e+40,-1.1291e+41,3.2815737e-01,0,1,0.584318111,0.999949153
2.1144848158e+11,3.6515603149e+03,3.2103e+08,1.4103e+11,0.3467369,3.58713e-01,3.816e+03,2.459e-02,2.458e-02,0.17928,0.00005,0.12804,0.07342,5.9846e+40,-1.2012e+41,3.3000176e-01,0,1,0.588236905,0.999948507
1.7173887875e+11,3.7854930412e+03,3.1449e+08,1.3724e+11,0.3630781,3.73116e-01,3.811e+03,2.646e-02,2.645e-02,0.17695,0.00005,0.12570,0.07188,6.3683e+40,-1.2778e+41,3.3095887e-01,0,1,0.588148751,0.999947817
7.8301660587e+10,3.7543129572e+03,3.5048e+08,1.4750e+11,0.3801894,3.76804e-01,3.768e+03,2.578e-02,2.577e-02,0.18472,0.00005,0.13383,0.07726,6.7120e+40,-1.3476e+41,3.4595493e-01,0,1,0.570909125,0.999953882
7.0641664954e+10,3.9099033953e+03,3.3386e+08,1.4000e+11,0.3981072,3.93133e-01,3.780e+03,2.844e-02,2.843e-02,0.18091,0.00005,0.12966,0.07449,7.1543e+40,-1.4362e+41,3.3710692e-01,0,1,0.587435172,0.999947484
6.3388706604e+10,4.0598494863e+03,3.1850e+08,1.3281e+11,0.4168694,4.09357e-01,3.797e+03,3.139e-02,3.139e-02,0.17766,0.00005,0.12597,0.07207,7.6236e+40,-1.5299e+41,3.4987575e-01,0,1,0.598096844,0.999946731
6.0966112053e+10,4.2688818222e+03,2.9445e+08,1.2312e+11,0.4365158,4.29838e-01,3.820e+03,3.545e-02,3.545e-02,0.17180,0.00005,0.11968,0.06798,8.1419e+40,-1.6339e+41,3.3943081e-01,0,1,0.614253470,0.999945447
5.5450874872e+10,4.4724859533e+03,2.7410e+08,1.1465e+11,0.4570882,4.50258e-01,3.844e+03,3.987e-02,3.986e-02,0.16678,0.00004,0.11422,0.06447,8.6892e+40,-1.7430e+41,3.4459799e-01,0,1,0.626292890,0.999938163
5.1658293294e+10,4.7259994922e+03,2.4966e+08,1.0507e+11,0.4786301,4.74341e-01,3.872e+03,4.556e-02,4.555e-02,0.16027,0.00004,0.10734,0.06012,9.2841e+40,-1.8624e+41,3.3958895e-01,0,1,0.635254591,0.999933067
4.5974964875e+10,4.9789387540e+03,2.2861e+08,9.6596e+10,0.5011872,4.98716e-01,3.901e+03,5.189e-02,5.188e-02,0.15442,0.00004,0.10112,0.05625,9.9164e+40,-1.9893e+41,3.4657928e-01,0,1,0.648525843,0.999927559
4.1075078055e+10,5.2722414736e+03,2.0614e+08,8.7757e+10,0.5248075,5.26129e-01,3.935e+03,5.980e-02,5.980e-02,0.14775,0.00004,0.09422,0.05201,1.0603e+41,-2.1275e+41,3.4990975e-01,0,1,0.658587271,0.999911931
3.7131910092e+10,5.6175156199e+03,1.8215e+08,7.8447e+10,0.5495409,5.57346e-01,3.978e+03,7.005e-02,7.005e-02,0.14017,0.00004,0.08663,0.04742,1.1353e+41,-2.2784e+41,3.4723233e-01,0,1,0.667332067,0.999894007
3.3001744329e+10,5.9820061783e+03,1.5971e+08,6.9560e+10,0.5754399,5.90192e-01,4.029e+03,8.273e-02,8.272e-02,0.13273,0.00004,0.07933,0.04309,1.2171e+41,-2.4428e+41,3.4724308e-01,0,1,0.676364557,0.999872293
2.9491595242e+10,6.3207508705e+03,1.3731e+08,6.0161e+10,0.6025596,6.21738e-01,4.118e+03,1.002e-01,1.001e-01,0.12606,0.00003,0.07302,0.03938,1.3093e+41,-2.6281e+41,3.4183792e-01,0,1,0.681469223,0.999801588
2.5700285783e+10,6.5831186095e+03,1.1791e+08,5.1479e+10,0.6309573,6.48709e-01,4.240e+03,1.226e-01,1.225e-01,0.12099,0.00003,0.06829,0.03665,1.4118e+41,-2.8353e+41,3.4041581e-01,0,1,0.686258505,0.999783722
2.1558095717e+10,6.7858434545e+03,1.0231e+08,4.4201e+10,0.6606934,6.72199e-01,4.377e+03,1.495e-01,1.494e-01,0.11715,0.00003,0.06465,0.03456,1.5230e+41,-3.0589e+41,3.4752063e-01,0,1,0.691858990,0.999773072
