MESAoutput3.py,Summary
X=0.1
0.50,convection threshold
t_age,t_dyn,t_KH,t_nuc,Mass,Radius,Temperature,Luminosity,H power,k2_ave,delta k2,Q,kAM,Thermal Energy,Gravitational Potential Energy,H core frac.,NCerr,NCzone,Conv1in,Conv1out,Conv2in,Conv2out,Conv3in,Conv3out,
y,y,y,y,Msun,Rsun,K,Lsun,Lsun, , ,,,J,J,,,,R/R,R/R,R/R,R/R,R/R,R/R,
EOH
1.2075825779e+12,2.1924511638e+03,3.1040e+08,1.6355e+11,0.1584893,1.96660e-01,4.084e+03,9.690e-03,9.687e-03,0.16628,0.00004,0.11409,0.06439,2.3585e+40,-4.8091e+40,7.9886392e-02,0,1,0.632851208,0.999932924
1.1350478734e+12,2.2797125870e+03,3.0723e+08,1.6113e+11,0.1659587,2.04966e-01,4.062e+03,1.030e-02,1.030e-02,0.16750,0.00004,0.11540,0.06523,2.4757e+40,-5.0342e+40,9.1137419e-02,0,1,0.627430395,0.999934370
1.0598216938e+12,2.3732840724e+03,3.0591e+08,1.5981e+11,0.1737801,2.13794e-01,4.031e+03,1.087e-02,1.087e-02,0.16786,0.00004,0.11601,0.06562,2.6052e+40,-5.2905e+40,9.5764543e-02,0,1,0.626291453,0.999938152
1.0050353996e+12,2.4818182817e+03,2.9159e+08,1.5220e+11,0.1819701,2.23670e-01,4.036e+03,1.196e-02,1.195e-02,0.16507,0.00004,0.11311,0.06377,2.7650e+40,-5.6090e+40,9.6920475e-02,0,1,0.625990175,0.999933897
9.3624192331e+11,2.5903652596e+03,2.8719e+08,1.4957e+11,0.1905461,2.33706e-01,4.011e+03,1.274e-02,1.274e-02,0.16372,0.00004,0.11205,0.06309,2.9243e+40,-5.9265e+40,9.4620627e-02,0,1,0.621089511,0.999939351
8.8329089476e+11,2.7145296296e+03,2.7376e+08,1.4265e+11,0.1995262,2.44845e-01,4.012e+03,1.399e-02,1.398e-02,0.16038,0.00004,0.10875,0.06101,3.1081e+40,-6.2954e+40,9.1718343e-02,0,1,0.622227561,0.999932085
8.2743799917e+11,2.8290959524e+03,2.6583e+08,1.3809e+11,0.2089296,2.55580e-01,4.004e+03,1.513e-02,1.513e-02,0.15878,0.00004,0.10725,0.06007,3.2925e+40,-6.6640e+40,9.3115100e-02,0,1,0.626297868,0.999931491
7.6416369979e+11,2.9398987539e+03,2.6333e+08,1.3609e+11,0.2187762,2.66267e-01,3.983e+03,1.608e-02,1.607e-02,0.15817,0.00004,0.10692,0.05986,3.4820e+40,-7.0416e+40,9.3418590e-02,0,1,0.618170555,0.999932177
7.0706253117e+11,3.0602227119e+03,2.5799e+08,1.3280e+11,0.2290868,2.77714e-01,3.969e+03,1.725e-02,1.725e-02,0.15683,0.00004,0.10579,0.05915,3.6888e+40,-7.4565e+40,9.2635051e-02,0,1,0.615187977,0.999932167
6.5645679876e+11,3.1680241576e+03,2.5425e+08,1.2989e+11,0.2398833,2.88594e-01,3.961e+03,1.847e-02,1.846e-02,0.15661,0.00004,0.10556,0.05901,3.9002e+40,-7.8754e+40,9.9267922e-02,0,1,0.617051281,0.999932159
6.0086837169e+11,3.3043366868e+03,2.4841e+08,1.2657e+11,0.2511886,3.01406e-01,3.946e+03,1.985e-02,1.984e-02,0.15471,0.00004,0.10398,0.05802,4.1385e+40,-8.3537e+40,9.4909353e-02,0,1,0.612151995,0.999931948
5.5481582515e+11,3.4302030646e+03,2.4271e+08,1.2296e+11,0.2630268,3.13792e-01,3.941e+03,2.139e-02,2.139e-02,0.15361,0.00004,0.10292,0.05737,4.3848e+40,-8.8475e+40,9.7932777e-02,0,1,0.612556320,0.999931446
5.0137805975e+11,3.5767855656e+03,2.3744e+08,1.1995e+11,0.2754229,3.27660e-01,3.925e+03,2.296e-02,2.296e-02,0.15184,0.00004,0.10150,0.05648,4.6532e+40,-9.3886e+40,9.3088813e-02,0,1,0.607831823,0.999934017
4.5401633247e+11,3.6972034195e+03,2.3472e+08,1.1756e+11,0.2884032,3.40156e-01,3.917e+03,2.453e-02,2.453e-02,0.15155,0.00004,0.10128,0.05635,4.9267e+40,-9.9327e+40,9.7327885e-02,0,1,0.609777330,0.999931150
4.0886732141e+11,3.8390304020e+03,2.2946e+08,1.1428e+11,0.3019952,3.54195e-01,3.910e+03,2.643e-02,2.642e-02,0.15031,0.00004,0.10019,0.05567,5.2256e+40,-1.0533e+41,9.7723029e-02,0,1,0.606693019,0.999930866
3.5988255884e+11,3.9994791607e+03,2.2400e+08,1.1118e+11,0.3162278,3.69627e-01,3.899e+03,2.844e-02,2.844e-02,0.14863,0.00004,0.09886,0.05485,5.5479e+40,-1.1180e+41,9.2943653e-02,0,1,0.602011218,0.999930745
3.1015140729e+11,4.1315866852e+03,2.2315e+08,1.0976e+11,0.3311311,3.83566e-01,3.884e+03,3.017e-02,3.016e-02,0.14850,0.00004,0.09890,0.05488,5.8758e+40,-1.1838e+41,9.4540377e-02,0,1,0.601043587,0.999931035
2.6934055677e+11,4.2717145533e+03,2.2012e+08,1.0736e+11,0.3467369,3.98257e-01,3.877e+03,3.230e-02,3.229e-02,0.14792,0.00004,0.09835,0.05454,6.2274e+40,-1.2542e+41,9.9083673e-02,0,1,0.602375961,0.999930879
2.2887087314e+11,4.4709116341e+03,2.1175e+08,1.0324e+11,0.3630781,4.16894e-01,3.871e+03,3.517e-02,3.516e-02,0.14544,0.00004,0.09621,0.05323,6.6184e+40,-1.3328e+41,9.5261948e-02,0,1,0.601807339,0.999930389
1.5694940495e+11,4.5450394721e+03,2.2441e+08,1.0728e+11,0.3801894,4.28010e-01,3.828e+03,3.544e-02,3.543e-02,0.14851,0.00004,0.09956,0.05528,6.9829e+40,-1.4060e+41,8.7575669e-02,0,1,0.588608200,0.999934605
