MESAoutput3.py,Summary
X=0.697
0.50,convection threshold
t_age,t_dyn,t_KH,t_nuc,Mass,Radius,Temperature,Luminosity,H power,k2_ave,delta k2,Q,kAM,Thermal Energy,Gravitational Potential Energy,H core frac.,NCerr,NCzone,Conv1in,Conv1out,Conv2in,Conv2out,Conv3in,Conv3out,
y,y,y,y,Msun,Rsun,K,Lsun,Lsun, , ,,,J,J,,,,R/R,R/R,R/R,R/R,R/R,R/R,
EOH
4.5154518044e+09,1.8678868968e+03,7.7116e+08,3.6517e+11,0.1584893,1.76738e-01,3.524e+03,4.340e-03,4.342e-03,0.20902,0.00006,0.16197,0.09663,2.1220e+40,-4.6047e+40,6.9666977e-01,0,1,0.000000000,0.999954755
4.0139597290e+09,1.9286901334e+03,7.4205e+08,3.4812e+11,0.1659587,1.83346e-01,3.542e+03,4.767e-03,4.770e-03,0.20871,0.00006,0.16146,0.09627,2.2652e+40,-4.8709e+40,6.9691137e-01,0,1,0.000000000,0.999954957
4.1185820224e+09,1.9923203338e+03,7.1497e+08,3.3238e+11,0.1737801,1.90254e-01,3.558e+03,5.228e-03,5.232e-03,0.20847,0.00006,0.16102,0.09596,2.4147e+40,-5.1501e+40,6.9670203e-01,0,1,0.000000000,0.999955227
4.1831648109e+09,2.0576324616e+03,6.9017e+08,3.1792e+11,0.1819701,1.97397e-01,3.573e+03,5.724e-03,5.730e-03,0.20825,0.00005,0.16062,0.09568,2.5719e+40,-5.4447e+40,6.9653037e-01,0,1,0.000000000,0.999958725
3.5561687185e+09,2.1186901805e+03,6.7148e+08,3.0586e+11,0.1905461,2.04397e-01,3.587e+03,6.230e-03,6.237e-03,0.20805,0.00006,0.16026,0.09542,2.7417e+40,-5.7690e+40,6.9694976e-01,0,1,0.000000000,0.999955724
3.6178612017e+09,2.1875359454e+03,6.5035e+08,2.9347e+11,0.1995262,2.12031e-01,3.599e+03,6.799e-03,6.808e-03,0.20785,0.00005,0.15991,0.09517,2.9167e+40,-6.0997e+40,6.9680515e-01,0,1,0.000000000,0.999959249
3.8284721107e+09,2.2613634226e+03,6.2894e+08,2.8139e+11,0.2089296,2.20128e-01,3.611e+03,7.425e-03,7.437e-03,0.20767,0.00005,0.15956,0.09492,3.0987e+40,-6.4449e+40,6.9654069e-01,0,1,0.000000000,0.999956425
3.2394422463e+09,2.3248299378e+03,6.1544e+08,2.7199e+11,0.2187762,2.27696e-01,3.623e+03,8.043e-03,8.058e-03,0.20749,0.00005,0.15922,0.09469,3.3006e+40,-6.8350e+40,6.9698303e-01,0,1,0.000000000,0.999959837
3.6171805067e+09,2.4076374619e+03,5.9392e+08,2.6056e+11,0.2290868,2.36677e-01,3.633e+03,8.792e-03,8.810e-03,0.20730,0.00005,0.15886,0.09443,3.4993e+40,-7.2120e+40,6.9658905e-01,0,1,0.000000000,0.999960263
3.6387313766e+09,2.4869890318e+03,5.7643e+08,2.5060e+11,0.2398833,2.45590e-01,3.643e+03,9.572e-03,9.594e-03,0.20711,0.00005,0.15850,0.09418,3.7138e+40,-7.6240e+40,6.9652019e-01,0,1,0.000000000,0.999957519
3.0542647368e+09,2.5528194709e+03,5.6662e+08,2.4308e+11,0.2511886,2.53771e-01,3.653e+03,1.033e-02,1.036e-02,0.20692,0.00005,0.15815,0.09393,3.9547e+40,-8.0938e+40,6.9698969e-01,0,1,0.000000000,0.999960865
3.0734980949e+09,2.6361055376e+03,5.5066e+08,2.3405e+11,0.2630268,2.63271e-01,3.663e+03,1.124e-02,1.127e-02,0.20672,0.00005,0.15778,0.09367,4.1950e+40,-8.5590e+40,6.9693779e-01,0,1,0.000000000,0.999961238
3.0538522885e+09,2.7208927096e+03,5.3579e+08,2.2555e+11,0.2754229,2.73046e-01,3.672e+03,1.221e-02,1.224e-02,0.20652,0.00005,0.15740,0.09340,4.4496e+40,-9.0521e+40,6.9692934e-01,0,1,0.000000000,0.999961601
